Date, State, County, Cases
20200331, Oklahoma, Delaware, 7
20200331, Oklahoma, Garfield, 2
20200331, Oklahoma, Garvin, 6
20200331, Oklahoma, Grady, 2
20200331, Oklahoma, Jackson, 1
20200331, Oklahoma, Kay, 24
20200331, Oklahoma, Latimer, 1
20200331, Oklahoma, Le Flore, 1
20200331, Oklahoma, Lincoln, 5
20200331, Oklahoma, Logan, 4
20200331, Oklahoma, Love, 1
20200331, Oklahoma, Mayes, 4
20200331, Oklahoma, McClain, 3
20200331, Oklahoma, Muskogee, 8
20200331, Oklahoma, Noble, 4
20200331, Oklahoma, Nowata, 5
20200331, Oklahoma, Oklahoma, 155
20200331, Oklahoma, Okmulgee, 3
20200331, Oklahoma, Osage, 16
20200331, Oklahoma, Ottawa, 7
20200331, Oklahoma, Pawnee, 15
20200331, Oklahoma, Payne, 15
20200331, Oklahoma, Pittsburgh, 2
20200331, Oklahoma, Pontotoc, 5
20200331, Oklahoma, Pottawatomie, 5
20200331, Oklahoma, Rogers, 3
20200331, Oklahoma, Seminole, 1
20200331, Oklahoma, Sequoyah, 2
20200331, Oklahoma, Stephens, 5
20200331, Oklahoma, Texas, 1
20200331, Oklahoma, Tulsa, 83
20200331, Oklahoma, Wagoner, 10
20200331, Oklahoma, Washington, 21
20200331, Utah, March, 29
